date,water,muni,species,qty,size,county,year
2017-04-25,SCHOODIC L,CHERRYFIELD,BROOK TROUT,800,10,Washington County,2017
2017-05-09,SCHOODIC L,CHERRYFIELD,L.L. SALMON,275,7,Washington County,2017
2017-10-13,SCHOODIC L,CHERRYFIELD,BROOK TROUT,400,13,Washington County,2017
2017-05-25,SECOND L (OLD STREAM),T37 MD BPP,SPLAKE,350,11,Washington County,2017
2017-05-30,SHATTUCK L,ROBBINSTON,BROOK TROUT,125,12,Washington County,2017
2017-06-06,SIMPSON P,ROQUE BLUFFS,BROOK TROUT,300,12,Washington County,2017
2017-10-13,SIMPSON P,ROQUE BLUFFS,BROWN TROUT,50,12,Washington County,2017
2017-06-06,SIX MILE L,MARSHFIELD,BROOK TROUT,300,12,Washington County,2017
2017-10-13,SIX MILE L,MARSHFIELD,BROOK TROUT,60,13,Washington County,2017
2017-10-19,SIX MILE L,MARSHFIELD,BROOK TROUT,1950,7,Washington County,2017
2017-05-24,SOUTHWEST P,BEDDINGTON,SPLAKE,125,11,Washington County,2017
2017-10-25,SPECTACLE P (EAST),DEBLOIS,BROOK TROUT,300,8,Washington County,2017
2017-05-24,SPEDNIC L,VANCEBORO,L.L. SALMON,1000,7,Washington County,2017
2017-05-24,SPEDNIC L,FOREST CITY TWP,L.L. SALMON,1500,7,Washington County,2017
2017-05-23,TOMAH L,FOREST CITY TWP,BROOK TROUT,330,7,Washington County,2017
2017-10-06,TOMAH L,FOREST CITY TWP,BROOK TROUT,500,4,Washington County,2017
2017-10-06,VINING L,COOPER,BROOK TROUT,850,7,Washington County,2017
2017-10-24,VINING L,COOPER,BROOK TROUT,50,13,Washington County,2017
2017-11-02,ADAMS P (ROCK HAVEN),NEWFIELD,BROOK TROUT,250,13,York County,2017
2017-10-27,ALEWIFE P,KENNEBUNK,BROOK TROUT,50,13,York County,2017
2017-12-07,ALEWIFE P,KENNEBUNK,BROOK TROUT,10,16,York County,2017
2017-05-09,BATSON R,KENNEBUNKPORT,BROOK TROUT,200,10,York County,2017
2017-05-08,BROWN B,LIMERICK,BROWN TROUT,200,8,York County,2017
2017-05-11,CAPE NEDDICK R,YORK,BROOK TROUT,200,10,York County,2017
2017-05-11,CASCADE FALLS B,SACO,BROOK TROUT,200,10,York County,2017
2017-04-18,COOKS B,DAYTON,BROOK TROUT,200,10,York County,2017
2017-05-17,COOKS B,DAYTON,BROOK TROUT,220,10,York County,2017
2017-10-11,DEER P,HOLLIS,BROWN TROUT,100,11,York County,2017
2017-10-27,DEER P,HOLLIS,BROOK TROUT,100,13,York County,2017
2017-10-27,DEER P,HOLLIS,BROOK TROUT,600,9,York County,2017
2017-09-15,ELL (L) P,WELLS,RAINBOW TROUT,255,12,York County,2017
2017-05-09,GOFF MILL B,KENNEBUNKPORT,BROOK TROUT,300,10,York County,2017
2017-04-20,GREAT B,LEBANON,BROOK TROUT,100,10,York County,2017
2017-05-10,GREAT B,LEBANON,BROOK TROUT,100,10,York County,2017
2017-04-18,GREAT WORKS R,NORTH BERWICK,BROOK TROUT,400,10,York County,2017
2017-04-18,GREAT WORKS R,SANFORD,BROOK TROUT,200,10,York County,2017
2017-04-18,GREAT WORKS R,SOUTH BERWICK,BROOK TROUT,100,10,York County,2017
2017-05-10,GREAT WORKS R,NORTH BERWICK,BROOK TROUT,400,10,York County,2017
2017-05-11,GREAT WORKS R,SOUTH BERWICK,BROOK TROUT,100,10,York County,2017
2017-05-11,GREAT WORKS R,SOUTH BERWICK,BROWN TROUT,300,8,York County,2017
2017-05-11,GREAT WORKS R,NORTH BERWICK,BROWN TROUT,800,8,York County,2017
2017-05-17,GREAT WORKS R,SANFORD,BROOK TROUT,220,10,York County,2017
2017-06-09,GREAT WORKS R,NORTH BERWICK,BROOK TROUT,150,10,York County,2017
2017-05-09,GREEN B,WELLS,BROOK TROUT,100,10,York County,2017
2017-01-25,HORNE (PEQUAWKET) P,LIMINGTON,BROOK TROUT,100,14,York County,2017
2017-04-27,HORNE (PEQUAWKET) P,LIMINGTON,BROOK TROUT,400,10,York County,2017
2017-10-10,HORNE (PEQUAWKET) P,LIMINGTON,BROWN TROUT,150,11,York County,2017
2017-10-20,HORNE (PEQUAWKET) P,LIMINGTON,BROOK TROUT,50,13,York County,2017
2017-11-14,HORNE (PEQUAWKET) P,LIMINGTON,BROWN TROUT,50,18,York County,2017
2017-05-22,ISINGLASS P,WATERBORO,BROOK TROUT,220,10,York County,2017
2017-05-11,JOSIAS R,YORK,BROOK TROUT,225,10,York County,2017
2017-05-10,KEAY B,BERWICK,BROOK TROUT,200,10,York County,2017
2017-05-05,KENNEBUNK P,LYMAN,BROOK TROUT,500,10,York County,2017
2017-09-15,KENNEBUNK P,LYMAN,RAINBOW TROUT,170,12,York County,2017
2017-10-05,KENNEBUNK P,LYMAN,BROWN TROUT,150,11,York County,2017
2017-10-25,KENNEBUNK P,LYMAN,BROOK TROUT,300,13,York County,2017
2017-12-07,KENNEBUNK P,LYMAN,BROOK TROUT,15,16,York County,2017
2017-04-18,KENNEBUNK R,KENNEBUNK,BROOK TROUT,500,10,York County,2017
2017-05-09,KENNEBUNK R,KENNEBUNK,BROOK TROUT,500,10,York County,2017
2017-05-11,KENNEBUNK R,KENNEBUNK,BROWN TROUT,800,8,York County,2017
2017-05-11,KITTERY CLUB P,KITTERY,BROOK TROUT,100,10,York County,2017
2017-05-11,KNIGHT P,SOUTH BERWICK,BROOK TROUT,150,10,York County,2017
2017-11-14,KNIGHT P,SOUTH BERWICK,BROOK TROUT,200,13,York County,2017
2017-11-14,KNIGHT P,SOUTH BERWICK,BROOK TROUT,750,9,York County,2017
2017-12-07,KNIGHT P,SOUTH BERWICK,BROOK TROUT,15,16,York County,2017
2017-04-18,LEAVITT B,LIMERICK,BROOK TROUT,100,10,York County,2017
2017-05-22,LEAVITT B,LIMERICK,BROOK TROUT,110,10,York County,2017
2017-05-11,LEIGH'S MILL P,SOUTH BERWICK,BROOK TROUT,150,10,York County,2017
2017-04-20,LITTLE R,LEBANON,BROOK TROUT,100,10,York County,2017
2017-04-20,LITTLE R,BERWICK,BROOK TROUT,300,10,York County,2017
2017-05-10,LITTLE R,LEBANON,BROOK TROUT,350,10,York County,2017
2017-05-10,LITTLE R,BERWICK,BROOK TROUT,500,10,York County,2017
2017-05-11,LITTLE R,BERWICK,BROWN TROUT,400,8,York County,2017
2017-05-11,LITTLE R,LEBANON,BROWN TROUT,700,8,York County,2017
2017-05-12,LITTLE R,BUXTON,BROOK TROUT,950,10,York County,2017
2017-05-05,LITTLEFIELD P,SANFORD,BROOK TROUT,350,9,York County,2017
2017-11-14,LITTLEFIELD P,SANFORD,BROOK TROUT,550,9,York County,2017
2017-11-14,LITTLEFIELD P,SANFORD,BROOK TROUT,75,13,York County,2017
2017-10-20,LONG P,PARSONSFIELD,BROOK TROUT,250,13,York County,2017
2017-10-25,LONG P,PARSONSFIELD,BROWN TROUT,300,12,York County,2017
2017-11-29,LONG P,PARSONSFIELD,BROOK TROUT,15,17,York County,2017
2017-05-11,MATHEW'S MILL P,BERWICK,BROOK TROUT,200,10,York County,2017
2017-04-19,MERRILAND R,WELLS,BROOK TROUT,300,10,York County,2017
2017-05-08,MERRILAND R,WELLS,BROWN TROUT,1150,8,York County,2017
2017-05-09,MERRILAND R,WELLS,BROOK TROUT,300,10,York County,2017
2017-05-11,MILLIKEN MILLS P,OLD ORCHARD BEACH,BROOK TROUT,200,10,York County,2017
2017-11-02,MOOSE P,ACTON,BROOK TROUT,50,13,York County,2017
2017-05-02,MOUSAM L,ACTON,BROWN TROUT,1170,8,York County,2017
2017-06-01,MOUSAM L,ACTON,L.L. SALMON,200,8,York County,2017
2017-11-02,MOUSAM L,ACTON,BROOK TROUT,375,13,York County,2017
2017-12-07,MOUSAM L,ACTON,BROOK TROUT,20,16,York County,2017
2017-04-25,MOUSAM R,SANFORD,BROOK TROUT,350,10,York County,2017
2017-04-25,MOUSAM R,SHAPLEIGH,BROOK TROUT,150,10,York County,2017
2017-05-08,MOUSAM R,SANFORD,BROWN TROUT,900,8,York County,2017
2017-05-08,MOUSAM R,SHAPLEIGH,BROWN TROUT,300,8,York County,2017
2017-05-08,MOUSAM R,KENNEBUNK,BROWN TROUT,600,8,York County,2017
2017-05-11,MOUSAM R,KENNEBUNK,BROOK TROUT,300,10,York County,2017
2017-05-11,MOUSAM R,KENNEBUNK,BROWN TROUT,1100,8,York County,2017
2017-05-17,MOUSAM R,SANFORD,BROOK TROUT,330,10,York County,2017
2017-05-17,MOUSAM R,SHAPLEIGH,BROOK TROUT,110,10,York County,2017
2017-10-17,MOUSAM R,KENNEBUNK,BROWN TROUT,50,18,York County,2017
2017-10-27,MOUSAM R,SHAPLEIGH,BROOK TROUT,50,13,York County,2017
2017-10-27,MOUSAM R,SANFORD,BROOK TROUT,150,13,York County,2017
2017-11-02,MOUSAM R,KENNEBUNK,BROOK TROUT,100,13,York County,2017
2017-11-14,MOUSAM R,SANFORD,BROWN TROUT,40,18,York County,2017
2017-11-14,MOUSAM R,SHAPLEIGH,BROWN TROUT,20,18,York County,2017
2017-04-19,NEOUTAQUET R,NORTH BERWICK,BROOK TROUT,250,10,York County,2017
2017-05-10,NEOUTAQUET R,NORTH BERWICK,BROOK TROUT,300,10,York County,2017
2017-05-11,NONESUCH R,SACO,BROOK TROUT,100,10,York County,2017
2017-04-19,OGUNQUIT R,WELLS,BROOK TROUT,300,10,York County,2017
2017-05-08,OGUNQUIT R,WELLS,BROWN TROUT,600,8,York County,2017
2017-05-09,OGUNQUIT R,WELLS,BROOK TROUT,300,10,York County,2017
2017-10-19,OGUNQUIT R,WELLS,BROWN TROUT,20,18,York County,2017
2017-10-19,OGUNQUIT R,WELLS,BROWN TROUT,400,12,York County,2017
2017-06-01,OSSIPEE L (LITTLE),WATERBORO,L.L. SALMON,200,8,York County,2017
2017-06-07,OSSIPEE L (LITTLE),WATERBORO,RAINBOW TROUT,1428,7,York County,2017
2017-10-25,OSSIPEE L (LITTLE),WATERBORO,BROOK TROUT,400,13,York County,2017
2017-11-01,OSSIPEE L (LITTLE),WATERBORO,RAINBOW TROUT,952,11,York County,2017
2017-12-07,OSSIPEE L (LITTLE),WATERBORO,BROOK TROUT,25,16,York County,2017
2017-04-20,OSSIPEE R (LITTLE),LIMERICK,BROOK TROUT,150,10,York County,2017
2017-04-25,OSSIPEE R (LITTLE),NEWFIELD,BROOK TROUT,100,10,York County,2017
2017-04-25,OSSIPEE R (LITTLE),LIMERICK,BROOK TROUT,125,10,York County,2017
2017-04-25,OSSIPEE R (LITTLE),SHAPLEIGH,BROOK TROUT,100,10,York County,2017
2017-05-08,OSSIPEE R (LITTLE),LIMERICK,BROWN TROUT,600,8,York County,2017
2017-05-08,OSSIPEE R (LITTLE),NEWFIELD,BROWN TROUT,350,8,York County,2017
2017-05-08,OSSIPEE R (LITTLE),SHAPLEIGH,BROWN TROUT,700,8,York County,2017
2017-05-22,OSSIPEE R (LITTLE),SHAPLEIGH,BROOK TROUT,110,10,York County,2017
2017-05-22,OSSIPEE R (LITTLE),LIMERICK,BROOK TROUT,302,10,York County,2017
2017-05-22,OSSIPEE R (LITTLE),NEWFIELD,BROOK TROUT,110,10,York County,2017
2017-10-25,PARKER (BARKER) P,LYMAN,BROOK TROUT,750,9,York County,2017
2017-10-25,PARKER (BARKER) P,LYMAN,BROOK TROUT,100,13,York County,2017
2017-12-07,PARKER (BARKER) P,LYMAN,BROOK TROUT,15,16,York County,2017
2017-05-22,PENDEXTER B,PARSONSFIELD,BROOK TROUT,165,10,York County,2017
2017-05-05,ROUND P,LYMAN,BROOK TROUT,200,10,York County,2017
2017-10-25,ROUND P,LYMAN,BROOK TROUT,300,9,York County,2017
2017-10-25,ROUND P,LYMAN,BROOK TROUT,50,13,York County,2017
2017-04-26,SACO R,DAYTON,BROOK TROUT,200,10,York County,2017
2017-05-18,SACO R,BUXTON,BROWN TROUT,250,8,York County,2017
2017-05-18,SACO R,LIMINGTON,BROWN TROUT,300,8,York County,2017
2017-05-22,SACO R,BUXTON,BROOK TROUT,770,10,York County,2017
2017-05-24,SACO R,DAYTON,BROOK TROUT,200,10,York County,2017
2017-10-10,SACO R,BUXTON,BROWN TROUT,100,11,York County,2017
2017-10-11,SACO R,BUXTON,BROWN TROUT,400,11,York County,2017
2017-10-11,SACO R,DAYTON,BROWN TROUT,500,11,York County,2017
2017-10-16,SACO R,BUXTON,BROOK TROUT,165,13,York County,2017
2017-10-16,SACO R,DAYTON,BROOK TROUT,165,13,York County,2017
2017-05-11,SMELT B,YORK,BROOK TROUT,100,10,York County,2017
2017-04-25,SOUTH R,PARSONSFIELD,BROOK TROUT,150,10,York County,2017
2017-05-22,SOUTH R,PARSONSFIELD,BROOK TROUT,165,10,York County,2017
2017-10-11,SQUARE P,ACTON,BROWN TROUT,500,11,York County,2017
2017-10-17,STEVENS B,WELLS,BROWN TROUT,800,12,York County,2017
2017-04-18,SWAN POND B,DAYTON,BROOK TROUT,300,10,York County,2017
2017-05-17,SWAN POND B,DAYTON,BROOK TROUT,330,10,York County,2017
2017-11-02,SYMMES P,NEWFIELD,BROOK TROUT,100,13,York County,2017
2017-12-07,SYMMES P,NEWFIELD,BROOK TROUT,15,16,York County,2017
2017-05-24,THACHER B,BIDDEFORD,BROOK TROUT,100,10,York County,2017
2017-04-18,TOWN OFFICE (MEMORIAL) P,HOLLIS,BROOK TROUT,100,10,York County,2017
2017-05-11,TOWN OFFICE (MEMORIAL) P,HOLLIS,BROOK TROUT,100,10,York County,2017
2017-05-11,UNNAMED B,YORK,BROOK TROUT,100,10,York County,2017
2017-04-18,WARD B,KENNEBUNK,BROOK TROUT,150,10,York County,2017
2017-05-17,WARD B,KENNEBUNK,BROOK TROUT,165,10,York County,2017
2017-05-16,WARREN P,SOUTH BERWICK,RAINBOW TROUT,298,10,York County,2017
2017-05-17,WEST B,WELLS,BROOK TROUT,165,10,York County,2017
2017-04-12,WILCOX P,BIDDEFORD,BROOK TROUT,200,10,York County,2017
2017-05-05,WILCOX P,BIDDEFORD,BROOK TROUT,100,10,York County,2017
2017-05-11,WILCOX P,BIDDEFORD,BROOK TROUT,100,10,York County,2017
2017-10-11,WILSON L,ACTON,BROWN TROUT,300,11,York County,2017
2017-10-11,WILSON L,ACTON,BROWN TROUT,25,18,York County,2017
2017-11-02,WILSON L,ACTON,BROOK TROUT,250,13,York County,2017
2017-12-07,WILSON L,ACTON,BROOK TROUT,15,16,York County,2017
2017-04-20,WORSTER B,BERWICK,BROOK TROUT,200,10,York County,2017
2017-05-10,WORSTER B,BERWICK,BROOK TROUT,200,10,York County,2017
2017-11-14,YORK P,ELIOT,BROOK TROUT,200,13,York County,2017
2017-05-11,YORK R,ELIOT,BROOK TROUT,200,10,York County,2017
2018-04-19,ANDROSCOGGIN R,LISBON,BROOK TROUT,330,10,Androscoggin County,2018
2018-05-17,ANDROSCOGGIN R,LISBON,BROOK TROUT,220,10,Androscoggin County,2018
2018-04-24,ANDROSCOGGIN R (LITTLE),AUBURN,RAINBOW TROUT,200,8,Androscoggin County,2018
2018-04-24,ANDROSCOGGIN R (LITTLE),MECHANIC FALLS,RAINBOW TROUT,300,8,Androscoggin County,2018
2018-04-24,ANDROSCOGGIN R (LITTLE),MINOT,RAINBOW TROUT,525,8,Androscoggin County,2018
2018-04-25,ANDROSCOGGIN R (LITTLE),MECHANIC FALLS,BROWN TROUT,300,8,Androscoggin County,2018
2018-04-25,ANDROSCOGGIN R (LITTLE),MINOT,BROWN TROUT,525,8,Androscoggin County,2018
2018-04-25,ANDROSCOGGIN R (LITTLE),AUBURN,BROWN TROUT,200,8,Androscoggin County,2018
2018-05-15,ANDROSCOGGIN R (LITTLE),MECHANIC FALLS,BROWN TROUT,330,8,Androscoggin County,2018
2018-05-15,ANDROSCOGGIN R (LITTLE),MINOT,BROWN TROUT,577,8,Androscoggin County,2018
2018-05-15,ANDROSCOGGIN R (LITTLE),AUBURN,BROWN TROUT,220,8,Androscoggin County,2018
2018-05-15,ANDROSCOGGIN R (LITTLE),MECHANIC FALLS,RAINBOW TROUT,300,8,Androscoggin County,2018
2018-05-15,ANDROSCOGGIN R (LITTLE),AUBURN,RAINBOW TROUT,200,8,Androscoggin County,2018
2018-05-15,ANDROSCOGGIN R (LITTLE),MINOT,RAINBOW TROUT,525,8,Androscoggin County,2018
2018-10-31,ANDROSCOGGIN R (LITTLE),POLAND,RAINBOW TROUT,10000,2,Androscoggin County,2018
2018-05-30,AUBURN L,AUBURN,L.L. SALMON,250,7,Androscoggin County,2018
2018-04-30,BARTLETT P,LIVERMORE,BROOK TROUT,200,10,Androscoggin County,2018
2018-05-01,BASIN B,AUBURN,BROOK TROUT,330,10,Androscoggin County,2018
2018-04-18,BEAVER PARK P #2,LISBON,BROOK TROUT,110,10,Androscoggin County,2018
2018-04-18,BEAVER PARK P #3,LISBON,BROOK TROUT,110,10,Androscoggin County,2018
2018-10-30,BEAVER PARK P #3,LISBON,BROOK TROUT,220,7,Androscoggin County,2018
2018-04-30,BRETTUNS P,LIVERMORE,BROOK TROUT,500,10,Androscoggin County,2018
2018-09-27,BRETTUNS P,LIVERMORE,BROWN TROUT,100,11,Androscoggin County,2018
2018-10-17,BRETTUNS P,LIVERMORE,BROOK TROUT,500,13,Androscoggin County,2018
2018-10-25,BRETTUNS P,LIVERMORE,BROWN TROUT,35,17,Androscoggin County,2018
2018-10-26,BRETTUNS P,LIVERMORE,BROOK TROUT,500,7,Androscoggin County,2018
2018-11-09,BRETTUNS P,LIVERMORE,BROOK TROUT,20,18,Androscoggin County,2018
2018-04-19,CRYSTAL (BEALS) P,TURNER,BROOK TROUT,220,10,Androscoggin County,2018
2018-09-27,CRYSTAL (BEALS) P,TURNER,BROWN TROUT,50,11,Androscoggin County,2018
2018-10-25,CRYSTAL (BEALS) P,TURNER,BROOK TROUT,275,7,Androscoggin County,2018
2018-10-25,CRYSTAL (BEALS) P,TURNER,BROWN TROUT,35,17,Androscoggin County,2018
2018-10-26,CRYSTAL (BEALS) P,TURNER,BROOK TROUT,300,13,Androscoggin County,2018
2018-11-09,CRYSTAL (BEALS) P,TURNER,BROOK TROUT,15,18,Androscoggin County,2018
2018-05-15,LITTLE R,LISBON,BROWN TROUT,500,8,Androscoggin County,2018
2018-05-17,LITTLE R,LISBON,BROOK TROUT,330,10,Androscoggin County,2018
2018-09-27,LONG P,LIVERMORE,BROWN TROUT,100,11,Androscoggin County,2018
2018-10-11,LONG P,LIVERMORE,BROWN TROUT,40,17,Androscoggin County,2018
2018-10-17,LONG P,LIVERMORE,BROOK TROUT,500,13,Androscoggin County,2018
2018-10-26,LONG P,LIVERMORE,BROOK TROUT,100,13,Androscoggin County,2018
2018-04-19,MEADOW B,DURHAM,BROOK TROUT,110,10,Androscoggin County,2018
2018-05-17,MEADOW B,DURHAM,BROOK TROUT,110,10,Androscoggin County,2018
2018-04-19,NEWELL B,DURHAM,BROOK TROUT,165,10,Androscoggin County,2018
2018-05-17,NEWELL B,DURHAM,BROOK TROUT,165,10,Androscoggin County,2018
2018-05-07,NEZINSCOT R,TURNER,BROWN TROUT,1000,8,Androscoggin County,2018
2018-05-17,NEZINSCOT R,TURNER,BROOK TROUT,715,10,Androscoggin County,2018
2018-05-17,NEZINSCOT R,TURNER,BROOK TROUT,110,10,Androscoggin County,2018
2018-06-14,NEZINSCOT R,TURNER,BROWN TROUT,16000,2,Androscoggin County,2018
2018-09-27,NEZINSCOT R,TURNER,BROWN TROUT,75,11,Androscoggin County,2018
2018-10-25,NEZINSCOT R,TURNER,BROWN TROUT,40,17,Androscoggin County,2018
2018-10-31,NEZINSCOT R,TURNER,BROWN TROUT,200,12,Androscoggin County,2018
2018-11-02,NEZINSCOT R,TURNER,BROWN TROUT,200,12,Androscoggin County,2018
2018-05-17,PETTINGILL PARK P,AUBURN,BROOK TROUT,220,10,Androscoggin County,2018
2018-10-25,PLEASANT P,TURNER,BROOK TROUT,380,14,Androscoggin County,2018
2018-10-26,PLEASANT P,TURNER,L.L. SALMON,50,11,Androscoggin County,2018
2018-03-01,RANGE P (LOWER),POLAND,BROOK TROUT,300,14,Androscoggin County,2018
2018-10-12,RANGE P (LOWER),POLAND,BROWN TROUT,300,11,Androscoggin County,2018
2018-10-23,RANGE P (LOWER),POLAND,BROOK TROUT,190,14,Androscoggin County,2018
2018-06-08,RANGE P (MIDDLE),POLAND,RAINBOW TROUT,25,23,Androscoggin County,2018
2018-10-16,RANGE P (MIDDLE),POLAND,RAINBOW TROUT,650,13,Androscoggin County,2018
2018-10-23,RANGE P (MIDDLE),POLAND,BROOK TROUT,333,14,Androscoggin County,2018
2018-10-25,RANGE P (MIDDLE),POLAND,BROWN TROUT,325,13,Androscoggin County,2018
2018-11-19,RANGE P (MIDDLE),POLAND,BROOK TROUT,16,16,Androscoggin County,2018
2018-06-08,RANGE P (UPPER),POLAND,RAINBOW TROUT,39,19,Androscoggin County,2018
2018-10-16,RANGE P (UPPER),POLAND,RAINBOW TROUT,300,13,Androscoggin County,2018
2018-10-23,RANGE P (UPPER),POLAND,BROOK TROUT,375,14,Androscoggin County,2018
2018-10-25,RANGE P (UPPER),POLAND,BROWN TROUT,150,13,Androscoggin County,2018
2018-11-19,RANGE P (UPPER),POLAND,BROOK TROUT,11,16,Androscoggin County,2018
2018-04-30,ROUND P,LIVERMORE,BROOK TROUT,200,10,Androscoggin County,2018
2018-09-27,ROUND P,LIVERMORE,BROWN TROUT,100,11,Androscoggin County,2018
2018-10-17,ROUND P,LIVERMORE,BROOK TROUT,500,13,Androscoggin County,2018
2018-10-25,ROUND P,LIVERMORE,BROOK TROUT,440,7,Androscoggin County,2018
2018-10-25,ROUND P,LIVERMORE,BROWN TROUT,40,17,Androscoggin County,2018
2018-10-26,ROUND P,LIVERMORE,BROOK TROUT,100,13,Androscoggin County,2018
2018-11-09,ROUND P,LIVERMORE,BROOK TROUT,20,18,Androscoggin County,2018
2018-04-19,ROYAL R,AUBURN,BROOK TROUT,110,10,Androscoggin County,2018
2018-04-24,ROYAL R,AUBURN,BROOK TROUT,110,10,Androscoggin County,2018
2018-05-18,ROYAL R,AUBURN,BROOK TROUT,220,10,Androscoggin County,2018
2018-05-31,ROYAL R,AUBURN,BROWN TROUT,8000,2,Androscoggin County,2018
2018-05-01,STETSON B,LEWISTON,BROOK TROUT,165,10,Androscoggin County,2018
2018-05-15,STETSON B,LEWISTON,BROWN TROUT,300,8,Androscoggin County,2018
2018-05-29,THOMPSON L,POLAND,L.L. SALMON,750,7,Androscoggin County,2018
2018-10-01,TRIPP P,POLAND,BROWN TROUT,400,11,Androscoggin County,2018
2018-10-26,TRIPP P,POLAND,BROWN TROUT,50,17,Androscoggin County,2018
2018-05-02,WORTHLEY P,POLAND,BROOK TROUT,220,10,Androscoggin County,2018
2018-09-28,WORTHLEY P,POLAND,BROWN TROUT,75,11,Androscoggin County,2018
2018-10-18,WORTHLEY P,POLAND,BROOK TROUT,750,8,Androscoggin County,2018
2018-10-18,WORTHLEY P,POLAND,BROOK TROUT,175,13,Androscoggin County,2018
2018-11-19,WORTHLEY P,POLAND,BROOK TROUT,462,7,Androscoggin County,2018
2018-11-19,WORTHLEY P,POLAND,BROOK TROUT,62,12,Androscoggin County,2018
2018-11-19,WORTHLEY P,POLAND,BROOK TROUT,16,16,Androscoggin County,2018
2018-05-07,ARNOLD BROOK L,PRESQUE ISLE,BROOK TROUT,300,10,Aroostook County,2018
2018-10-22,ARNOLD BROOK L,PRESQUE ISLE,BROOK TROUT,1000,13,Aroostook County,2018
2018-11-08,ARNOLD BROOK L,PRESQUE ISLE,BROOK TROUT,23,17,Aroostook County,2018
2018-05-30,BEAVER TAIL P,T14 R9 WELS,BROOK TROUT,325,10,Aroostook County,2018
2018-10-15,BEN L,WALLAGRASS,BROOK TROUT,300,6,Aroostook County,2018
2018-10-15,BLACK P,SAINT JOHN PLT,BROOK TROUT,600,6,Aroostook County,2018
2018-09-21,BLACK P (LITTLE SO),T15 R9 WELS,BROOK TROUT,50,6,Aroostook County,2018
2018-04-30,BROWN P,HOULTON,BROOK TROUT,100,10,Aroostook County,2018
2018-11-07,CARRY L,LITTLETON,BROOK TROUT,1500,8,Aroostook County,2018
2018-05-30,CHURCH ON THE HILL P,HOULTON,BROOK TROUT,165,10,Aroostook County,2018
2018-10-04,COCHRANE L,NEW LIMERICK,SPLAKE,200,13,Aroostook County,2018
2018-05-07,CONROY L,MONTICELLO,BROOK TROUT,500,10,Aroostook County,2018
2018-05-21,CORBIN P,GRAND ISLE,BROOK TROUT,200,10,Aroostook County,2018
2018-06-05,CROSS L,T16 R5 WELS,L.L. SALMON,500,9,Aroostook County,2018
2018-10-22,DAIGLE P,NEW CANADA,BROOK TROUT,500,7,Aroostook County,2018
2018-05-21,DAIGLE P (MADAWASKA),MADAWASKA,BROOK TROUT,200,10,Aroostook County,2018
2018-10-10,DEEP L #1,LITTLETON,BROOK TROUT,600,7,Aroostook County,2018
2018-05-08,DEERING L,WESTON,BROOK TROUT,1000,10,Aroostook County,2018
2018-05-23,DEERING L,WESTON,L.L. SALMON,300,8,Aroostook County,2018
2018-10-15,DICKWOOD L,EAGLE LAKE,BROOK TROUT,2000,6,Aroostook County,2018
2018-10-02,DREWS (MEDUXNEKEAG) L,LINNEUS,BROWN TROUT,450,12,Aroostook County,2018
2018-10-19,DREWS (MEDUXNEKEAG) L,LINNEUS,SPLAKE,500,13,Aroostook County,2018
2018-10-04,DUREPO L,LIMESTONE,BROOK TROUT,2000,7,Aroostook County,2018
2018-10-10,DUREPO L,LIMESTONE,BROOK TROUT,500,13,Aroostook County,2018
2018-06-06,ECHO L,PRESQUE ISLE,BROOK TROUT,283,10,Aroostook County,2018
2018-10-18,ECHO L,PRESQUE ISLE,BROOK TROUT,6600,7,Aroostook County,2018
2018-11-08,ECHO L,PRESQUE ISLE,BROOK TROUT,25,17,Aroostook County,2018
2018-11-02,FAULKNER L,WESTON,BROOK TROUT,250,13,Aroostook County,2018
2018-06-05,FISH RIVER,FORT KENT,L.L. SALMON,500,9,Aroostook County,2018
2018-09-27,FISH RIVER,FORT KENT,BROOK TROUT,300,13,Aroostook County,2018
2018-09-27,FISH RIVER,FORT KENT,L.L. SALMON,650,13,Aroostook County,2018
2018-05-08,GRAND L (EAST),WESTON,BROOK TROUT,1000,11,Aroostook County,2018
2018-05-16,GRAND L (EAST),ORIENT,BROOK TROUT,1000,11,Aroostook County,2018
2018-05-16,GRAND L (EAST),WESTON,BROOK TROUT,1000,11,Aroostook County,2018
2018-05-25,GRAND L (EAST),ORIENT,L.L. SALMON,1625,8,Aroostook County,2018
2018-05-25,GRAND L (EAST),WESTON,L.L. SALMON,2400,8,Aroostook County,2018
2018-10-09,GRAND L (EAST),ORIENT,BROOK TROUT,800,13,Aroostook County,2018
2018-10-09,GRAND L (EAST),WESTON,BROOK TROUT,800,13,Aroostook County,2018
2018-10-15,HALE P,MORO PLT,BROOK TROUT,700,6,Aroostook County,2018
2018-05-08,HANNINGTON P,REED PLT,BROOK TROUT,300,10,Aroostook County,2018
2018-10-10,HANSON BROOK L,MAPLETON,BROOK TROUT,2500,7,Aroostook County,2018
2018-10-02,HODGDON DEADWATER,HODGDON,BROWN TROUT,250,12,Aroostook County,2018
2018-09-21,ISLAND P,T14 R8 WELS,BROOK TROUT,500,6,Aroostook County,2018
2018-05-07,LOGAN L,HOULTON,BROOK TROUT,250,10,Aroostook County,2018
2018-05-31,LONG L,T17 R4 WELS,L.L. SALMON,4000,8,Aroostook County,2018
2018-10-22,MADAWASKA L,T16 R4 WELS,BROOK TROUT,450,13,Aroostook County,2018
2018-11-15,MADAWASKA L,T16 R4 WELS,BROOK TROUT,1050,13,Aroostook County,2018
